median_house_value,median_income,housing_median_age,total_rooms,population,households,latitude,longitude,AveRooms,AveBedrms,AveOccup
229700.0,4.0977,48.0,1321.0,506.0,252.0,37.8,-122.21,5.242063492063492,1.0436507936507937,2.007936507936508
257300.0,4.744,48.0,1694.0,610.0,238.0,37.8,-122.19,7.117647058823529,1.088235294117647,2.563025210084034
246900.0,4.2727,46.0,1938.0,768.0,332.0,37.8,-122.19,5.837349397590361,1.0271084337349397,2.3132530120481927
179900.0,2.9844,50.0,968.0,462.0,184.0,37.79,-122.19,5.260869565217392,1.059782608695652,2.510869565217391
169600.0,4.1739,40.0,1060.0,667.0,235.0,37.79,-122.2,4.51063829787234,1.0893617021276596,2.8382978723404255
203300.0,3.8487,46.0,2041.0,1059.0,399.0,37.8,-122.2,5.1152882205513786,1.0150375939849625,2.654135338345865
263400.0,4.0114,52.0,1813.0,637.0,277.0,37.8,-122.19,6.5451263537906135,0.9783393501805054,2.299638989169675
231800.0,4.6563,45.0,2718.0,1106.0,454.0,37.79,-122.19,5.986784140969163,0.9933920704845814,2.436123348017621
140500.0,2.9297,28.0,3144.0,1737.0,669.0,37.79,-122.19,4.699551569506727,1.1375186846038865,2.596412556053812
126000.0,2.3036,35.0,1802.0,1009.0,390.0,37.79,-122.2,4.62051282051282,1.176923076923077,2.5871794871794873
122000.0,2.6667,49.0,882.0,737.0,210.0,37.79,-122.2,4.2,0.9285714285714286,3.5095238095238095
134700.0,2.619,44.0,1621.0,1354.0,491.0,37.79,-122.2,3.30142566191446,0.9205702647657841,2.7576374745417516
139400.0,2.4167,45.0,2115.0,1530.0,474.0,37.79,-122.21,4.462025316455696,1.1244725738396624,3.2278481012658227
115400.0,2.7788,45.0,2021.0,1410.0,480.0,37.79,-122.2,4.210416666666666,1.1,2.9375
137300.0,2.7352,46.0,2239.0,1390.0,569.0,37.78,-122.21,3.9349736379613356,0.8927943760984183,2.4428822495606326
137000.0,1.8472,52.0,1477.0,1065.0,269.0,37.78,-122.21,5.4907063197026025,1.1152416356877324,3.95910780669145
142600.0,2.6583,52.0,1056.0,792.0,245.0,37.78,-122.21,4.310204081632653,0.9142857142857143,3.23265306122449
137500.0,3.0536,49.0,898.0,779.0,245.0,37.78,-122.21,3.6653061224489796,0.9959183673469387,3.179591836734694
111700.0,2.3906,44.0,2968.0,2269.0,610.0,37.78,-122.22,4.865573770491803,1.1639344262295082,3.719672131147541
126800.0,1.7188,43.0,1702.0,1227.0,407.0,37.78,-122.21,4.181818181818182,1.1302211302211302,3.0147420147420148
111300.0,2.625,47.0,881.0,753.0,241.0,37.78,-122.21,3.6556016597510372,1.0290456431535269,3.12448132780083
114800.0,2.8015,40.0,494.0,547.0,135.0,37.77,-122.22,3.6592592592592594,0.8444444444444444,4.051851851851852
102300.0,1.7276,50.0,1776.0,1807.0,440.0,37.78,-122.22,4.036363636363636,1.075,4.1068181818181815
131900.0,2.0801,44.0,1678.0,1700.0,495.0,37.78,-122.22,3.38989898989899,1.0383838383838384,3.4343434343434343
119100.0,2.489,51.0,1637.0,1543.0,393.0,37.78,-122.22,4.1653944020356235,1.178117048346056,3.926208651399491
80600.0,1.7546,52.0,1420.0,1085.0,300.0,37.76,-122.21,4.733333333333333,1.0466666666666666,3.6166666666666667
80600.0,4.0904,52.0,591.0,353.0,137.0,37.77,-122.21,4.313868613138686,1.2627737226277371,2.576642335766423
88800.0,2.6765,52.0,745.0,473.0,149.0,37.77,-122.21,5.0,1.0268456375838926,3.174496644295302
102400.0,2.4338,49.0,2272.0,1621.0,483.0,37.77,-122.2,4.703933747412008,1.031055900621118,3.3561076604554865
98700.0,2.3309,46.0,1234.0,1183.0,354.0,37.77,-122.21,3.4858757062146895,1.0593220338983051,3.34180790960452
100000.0,2.2604,43.0,1017.0,836.0,277.0,37.77,-122.21,3.6714801444043323,1.184115523465704,3.0180505415162453
92300.0,1.8039,42.0,932.0,900.0,263.0,37.77,-122.19,3.543726235741445,0.9657794676806084,3.4220532319391634
94800.0,2.2562,39.0,2689.0,1888.0,537.0,37.77,-122.2,5.007448789571694,1.111731843575419,3.515828677839851
102000.0,2.0562,41.0,1547.0,1024.0,341.0,37.77,-122.2,4.536656891495602,1.217008797653959,3.002932551319648
158400.0,3.5398,52.0,2300.0,1225.0,423.0,37.78,-122.2,5.4373522458628845,1.0472813238770686,2.895981087470449
121600.0,3.1167,39.0,1752.0,1071.0,376.0,37.78,-122.2,4.659574468085107,1.0611702127659575,2.848404255319149
129100.0,2.5401,50.0,1867.0,1128.0,378.0,37.78,-122.2,4.939153439153439,1.066137566137566,2.984126984126984
121400.0,2.898,43.0,2430.0,1537.0,484.0,37.77,-122.2,5.020661157024794,1.037190082644628,3.175619834710744
102800.0,2.3125,44.0,1729.0,1240.0,393.0,37.78,-122.21,4.399491094147582,1.0534351145038168,3.1552162849872776
160000.0,2.875,52.0,1026.0,469.0,168.0,37.78,-122.19,6.107142857142857,1.0714285714285714,2.7916666666666665
143900.0,3.3715,52.0,2170.0,1086.0,425.0,37.77,-122.19,5.105882352941176,1.0070588235294118,2.5552941176470587
151200.0,3.5114,52.0,2329.0,1144.0,417.0,37.77,-122.19,5.585131894484412,1.0671462829736211,2.7434052757793763
164400.0,4.3125,52.0,2492.0,1109.0,375.0,37.78,-122.19,6.645333333333333,1.1066666666666667,2.957333333333333
156500.0,3.22,52.0,2198.0,984.0,369.0,37.78,-122.19,5.956639566395664,1.075880758807588,2.6666666666666665
225000.0,3.875,33.0,142.0,575.0,47.0,37.78,-122.18,3.021276595744681,0.6595744680851063,12.23404255319149
174200.0,5.2328,49.0,1183.0,496.0,209.0,37.78,-122.19,5.660287081339713,0.9808612440191388,2.373205741626794
166900.0,3.7262,52.0,1070.0,555.0,190.0,37.78,-122.19,5.631578947368421,1.0157894736842106,2.9210526315789473
163500.0,4.5893,45.0,1766.0,869.0,327.0,37.78,-122.2,5.400611620795107,1.0152905198776758,2.6574923547400613
253000.0,5.2578,39.0,617.0,236.0,106.0,37.79,-122.18,5.820754716981132,0.8962264150943396,2.2264150943396226
240700.0,7.0875,41.0,1411.0,626.0,214.0,37.79,-122.18,6.593457943925234,1.088785046728972,2.925233644859813
208100.0,3.9712,46.0,2109.0,922.0,329.0,37.79,-122.18,6.410334346504559,1.1762917933130699,2.802431610942249
198100.0,2.9514,47.0,1229.0,582.0,256.0,37.79,-122.19,4.80078125,0.94921875,2.2734375
172800.0,2.6667,50.0,954.0,546.0,201.0,37.79,-122.19,4.746268656716418,1.0796019900497513,2.716417910447761
336700.0,5.4446,37.0,1643.0,620.0,266.0,37.81,-122.18,6.176691729323308,0.9849624060150376,2.330827067669173
318200.0,6.2838,34.0,1355.0,442.0,195.0,37.8,-122.18,6.948717948717949,1.0,2.2666666666666666
285800.0,6.7527,23.0,2317.0,955.0,328.0,37.8,-122.18,7.064024390243903,1.024390243902439,2.9115853658536586
293000.0,7.0712,24.0,2459.0,916.0,324.0,37.77,-122.13,7.589506172839506,0.9783950617283951,2.8271604938271606
157300.0,3.6875,42.0,1524.0,651.0,267.0,37.78,-122.17,5.707865168539326,0.9737827715355806,2.438202247191011
135300.0,2.875,30.0,3326.0,1704.0,703.0,37.77,-122.17,4.731152204836415,1.0611664295874823,2.4238975817923185
136700.0,3.4205,43.0,1985.0,1085.0,407.0,37.78,-122.18,4.877149877149877,1.0810810810810811,2.6658476658476657
160700.0,3.2984,50.0,1642.0,713.0,284.0,37.78,-122.18,5.78169014084507,1.1338028169014085,2.51056338028169
140600.0,3.875,49.0,893.0,468.0,181.0,37.78,-122.17,4.933701657458563,0.9779005524861878,2.585635359116022
144000.0,4.175,52.0,653.0,296.0,121.0,37.78,-122.17,5.396694214876033,1.0578512396694215,2.446280991735537
161900.0,4.375,47.0,1256.0,570.0,218.0,37.77,-122.16,5.761467889908257,0.9954128440366973,2.614678899082569
156300.0,4.7708,48.0,977.0,446.0,180.0,37.77,-122.16,5.427777777777778,1.0777777777777777,2.477777777777778
176000.0,3.5739,45.0,2324.0,968.0,384.0,37.77,-122.16,6.052083333333333,1.0338541666666667,2.5208333333333335
145800.0,3.0958,39.0,1583.0,857.0,316.0,37.77,-122.16,5.0094936708860756,1.1044303797468353,2.712025316455696
141900.0,3.3958,39.0,1612.0,912.0,322.0,37.77,-122.17,5.0062111801242235,1.062111801242236,2.8322981366459627
90700.0,1.871,31.0,2424.0,1360.0,452.0,37.77,-122.17,5.3628318584070795,1.1792035398230087,3.0088495575221237
90600.0,1.9356,41.0,1594.0,1074.0,355.0,37.76,-122.17,4.490140845070423,1.0338028169014084,3.0253521126760563
107900.0,2.1842,47.0,2118.0,965.0,382.0,37.76,-122.17,5.544502617801047,1.081151832460733,2.526178010471204
107000.0,2.2917,37.0,1575.0,933.0,320.0,37.76,-122.18,4.921875,1.11875,2.915625
98200.0,2.4333,38.0,1764.0,987.0,354.0,37.76,-122.17,4.983050847457627,1.1214689265536724,2.788135593220339
89500.0,1.9479,50.0,1187.0,907.0,246.0,37.76,-122.18,4.82520325203252,1.0609756097560976,3.686991869918699
93800.0,3.9063,52.0,754.0,447.0,165.0,37.76,-122.18,4.569696969696969,1.0606060606060606,2.709090909090909
96700.0,1.8407,49.0,2308.0,1299.0,451.0,37.76,-122.18,5.117516629711751,1.0022172949002217,2.8802660753880267
97500.0,2.0786,27.0,909.0,396.0,157.0,37.77,-122.18,5.789808917197452,1.5031847133757963,2.522292993630573
97300.0,2.8125,42.0,1180.0,877.0,268.0,37.77,-122.18,4.402985074626866,0.9589552238805971,3.2723880597014925
91200.0,1.8913,43.0,2018.0,1111.0,367.0,37.76,-122.18,5.498637602179836,1.111716621253406,3.02724795640327
91400.0,1.7056,49.0,1368.0,790.0,269.0,37.76,-122.19,5.08550185873606,1.0483271375464684,2.936802973977695
96200.0,2.2768,52.0,2744.0,1479.0,554.0,37.77,-122.18,4.953068592057762,0.9873646209386282,2.6696750902527078
120100.0,3.2552,51.0,2107.0,1173.0,438.0,37.77,-122.18,4.810502283105023,1.0753424657534247,2.6780821917808217
100000.0,2.0556,52.0,1748.0,1029.0,366.0,37.77,-122.18,4.775956284153006,0.9890710382513661,2.8114754098360657
94700.0,2.4659,52.0,2024.0,1030.0,350.0,37.76,-122.19,5.782857142857143,1.1171428571428572,2.942857142857143
85700.0,1.75,47.0,1116.0,826.0,279.0,37.76,-122.2,4.0,0.9283154121863799,2.960573476702509
89300.0,2.0469,41.0,2036.0,1412.0,454.0,37.77,-122.19,4.484581497797357,1.1233480176211454,3.1101321585903086
101400.0,2.7159,45.0,1852.0,1132.0,349.0,37.77,-122.19,5.306590257879656,1.1260744985673352,3.2435530085959887
72500.0,1.2083,41.0,921.0,522.0,159.0,37.76,-122.19,5.7924528301886795,1.3018867924528301,3.2830188679245285
74100.0,1.925,45.0,995.0,630.0,237.0,37.76,-122.19,4.198312236286919,1.0042194092827004,2.6582278481012658
70000.0,1.5809,36.0,606.0,531.0,133.0,37.75,-122.2,4.556390977443609,0.9924812030075187,3.992481203007519
84600.0,1.4097,37.0,2680.0,1925.0,667.0,37.76,-122.2,4.017991004497751,1.103448275862069,2.886056971514243
81800.0,0.7683,38.0,1493.0,1144.0,351.0,37.76,-122.19,4.253561253561253,1.0541310541310542,3.259259259259259
81400.0,1.3194,19.0,2207.0,1481.0,520.0,37.75,-122.19,4.244230769230769,1.0865384615384615,2.848076923076923
81800.0,0.8012,28.0,856.0,435.0,162.0,37.75,-122.19,5.283950617283951,1.1666666666666667,2.685185185185185
85800.0,1.9479,26.0,1293.0,984.0,303.0,37.76,-122.19,4.267326732673268,0.9801980198019802,3.2475247524752477
87100.0,1.1765,36.0,847.0,567.0,159.0,37.74,-122.19,5.327044025157233,1.3333333333333333,3.5660377358490565
83500.0,2.3456,42.0,541.0,380.0,123.0,37.74,-122.18,4.3983739837398375,1.2520325203252032,3.089430894308943
79700.0,2.1538,44.0,1066.0,825.0,244.0,37.73,-122.19,4.368852459016393,1.0368852459016393,3.3811475409836067
83400.0,2.5139,43.0,707.0,417.0,155.0,37.74,-122.19,4.561290322580645,0.9483870967741935,2.6903225806451614
84700.0,1.2625,45.0,1528.0,801.0,287.0,37.73,-122.19,5.32404181184669,1.0139372822299653,2.7909407665505226
80000.0,2.9063,42.0,909.0,646.0,198.0,37.73,-122.18,4.590909090909091,1.0858585858585859,3.2626262626262625
76400.0,2.5192,43.0,1391.0,855.0,285.0,37.73,-122.18,4.8807017543859645,1.0280701754385966,3.0
79700.0,2.1111,44.0,548.0,435.0,136.0,37.73,-122.18,4.029411764705882,0.875,3.198529411764706
82400.0,2.455,42.0,4074.0,2736.0,780.0,37.73,-122.18,5.223076923076923,1.1205128205128205,3.5076923076923077
97700.0,2.4028,41.0,1613.0,1481.0,414.0,37.74,-122.17,3.896135265700483,1.0748792270531402,3.577294685990338
97200.0,2.15,47.0,463.0,327.0,137.0,37.74,-122.17,3.3795620437956204,0.9781021897810219,2.386861313868613
101600.0,2.4776,43.0,818.0,494.0,179.0,37.74,-122.17,4.569832402234637,1.0782122905027933,2.7597765363128492
86500.0,2.1587,43.0,1473.0,1231.0,341.0,37.73,-122.17,4.319648093841642,1.0879765395894427,3.6099706744868034
90500.0,1.8438,35.0,504.0,323.0,109.0,37.74,-122.18,4.623853211009174,1.1559633027522935,2.963302752293578
107600.0,3.0298,46.0,1026.0,749.0,225.0,37.74,-122.17,4.56,1.0044444444444445,3.328888888888889
84200.0,2.25,46.0,769.0,693.0,178.0,37.74,-122.17,4.320224719101123,1.0280898876404494,3.893258426966292
88900.0,2.2467,46.0,2103.0,1339.0,354.0,37.74,-122.18,5.940677966101695,1.1045197740112995,3.7824858757062145
80700.0,4.0469,45.0,330.0,282.0,80.0,37.75,-122.18,4.125,0.95,3.525
87100.0,1.325,46.0,941.0,621.0,195.0,37.75,-122.18,4.825641025641025,1.117948717948718,3.1846153846153844
85100.0,1.6196,38.0,992.0,732.0,259.0,37.75,-122.17,3.83011583011583,1.0772200772200773,2.8262548262548264
82000.0,2.1731,45.0,990.0,901.0,260.0,37.75,-122.18,3.8076923076923075,1.0038461538461538,3.4653846153846155
82800.0,1.9167,36.0,1126.0,482.0,150.0,37.75,-122.19,7.506666666666667,1.7533333333333334,3.2133333333333334
84600.0,2.069,43.0,1036.0,652.0,213.0,37.75,-122.18,4.863849765258216,1.0938967136150235,3.0610328638497655
82100.0,1.712,36.0,1047.0,651.0,166.0,37.75,-122.18,6.307228915662651,1.2891566265060241,3.9216867469879517
89300.0,2.5625,33.0,1280.0,999.0,286.0,37.76,-122.17,4.475524475524476,1.0734265734265733,3.493006993006993
98300.0,1.9821,43.0,1587.0,907.0,306.0,37.75,-122.17,5.186274509803922,1.0457516339869282,2.9640522875816995
92300.0,2.5043,41.0,1257.0,828.0,230.0,37.75,-122.17,5.465217391304348,1.1782608695652175,3.6
88800.0,2.3281,44.0,1218.0,763.0,254.0,37.75,-122.17,4.7952755905511815,0.9763779527559056,3.0039370078740157
90000.0,1.4375,48.0,1751.0,935.0,349.0,37.75,-122.17,5.017191977077364,1.1174785100286533,2.679083094555874
95500.0,2.5122,45.0,2299.0,1437.0,484.0,37.76,-122.16,4.75,1.06198347107438,2.96900826446281
91700.0,1.5625,38.0,2457.0,1516.0,482.0,37.75,-122.16,5.097510373443983,1.2946058091286308,3.145228215767635
100400.0,3.1587,47.0,998.0,597.0,185.0,37.75,-122.17,5.394594594594595,1.1405405405405404,3.227027027027027
94800.0,1.8426,40.0,1685.0,949.0,342.0,37.76,-122.17,4.926900584795321,1.0029239766081872,2.7748538011695905
164300.0,4.6696,46.0,1827.0,881.0,302.0,37.76,-122.16,6.049668874172186,1.0165562913907285,2.9172185430463577
155500.0,2.4598,36.0,2781.0,1438.0,519.0,37.76,-122.16,5.358381502890174,1.1059730250481696,2.770712909441233
196900.0,6.0749,39.0,1823.0,763.0,270.0,37.76,-122.15,6.7518518518518515,1.0592592592592593,2.825925925925926
279100.0,4.8304,27.0,2229.0,1297.0,355.0,37.77,-122.14,6.27887323943662,1.028169014084507,3.6535211267605634
252800.0,5.5701,34.0,1513.0,545.0,211.0,37.76,-122.14,7.170616113744076,1.09478672985782,2.5829383886255926
275400.0,5.37,26.0,3266.0,1222.0,533.0,37.76,-122.13,6.127579737335835,0.9212007504690432,2.292682926829268
250000.0,6.86,33.0,1809.0,808.0,219.0,37.75,-122.12,8.26027397260274,1.1917808219178083,3.689497716894977
329800.0,7.6923,28.0,794.0,329.0,109.0,37.75,-122.12,7.284403669724771,1.018348623853211,3.018348623853211
195500.0,4.0313,36.0,690.0,299.0,109.0,37.75,-122.14,6.330275229357798,0.963302752293578,2.743119266055046
255900.0,6.8323,33.0,1334.0,579.0,202.0,37.75,-122.14,6.603960396039604,0.9900990099009901,2.866336633663366
311100.0,4.975,30.0,414.0,137.0,50.0,37.75,-122.13,8.28,1.08,2.74
330000.0,5.3602,36.0,768.0,229.0,93.0,37.75,-122.13,8.258064516129032,1.0,2.4623655913978495
248900.0,5.0,41.0,4400.0,1476.0,648.0,37.74,-122.13,6.790123456790123,1.0277777777777777,2.2777777777777777
142900.0,2.925,46.0,954.0,429.0,154.0,37.75,-122.16,6.194805194805195,1.0454545454545454,2.7857142857142856
126300.0,3.8913,40.0,1445.0,849.0,255.0,37.75,-122.15,5.666666666666667,1.003921568627451,3.3294117647058825
135800.0,3.225,44.0,1938.0,946.0,331.0,37.75,-122.15,5.854984894259819,1.2054380664652569,2.8580060422960725
130600.0,3.1458,41.0,856.0,571.0,191.0,37.74,-122.15,4.481675392670157,0.9319371727748691,2.9895287958115184
107900.0,2.537,24.0,1790.0,1137.0,386.0,37.75,-122.16,4.637305699481865,1.1761658031088082,2.9455958549222796
111100.0,2.5568,44.0,617.0,378.0,135.0,37.75,-122.16,4.57037037037037,0.9703703703703703,2.8
122000.0,3.5083,43.0,1383.0,853.0,272.0,37.74,-122.15,5.084558823529412,1.0110294117647058,3.136029411764706
118000.0,3.3125,49.0,1325.0,764.0,282.0,37.74,-122.15,4.698581560283688,0.9822695035460993,2.7092198581560285
95200.0,1.8235,40.0,1227.0,928.0,261.0,37.75,-122.16,4.7011494252873565,1.1264367816091954,3.5555555555555554
94300.0,3.8047,35.0,667.0,406.0,133.0,37.75,-122.16,5.015037593984962,1.0526315789473684,3.0526315789473686
92500.0,2.2917,34.0,1223.0,824.0,280.0,37.74,-122.17,4.367857142857143,1.0035714285714286,2.942857142857143
91800.0,2.4962,37.0,1379.0,835.0,259.0,37.75,-122.17,5.324324324324325,1.1081081081081081,3.223938223938224
109400.0,4.0417,43.0,1534.0,826.0,295.0,37.74,-122.16,5.2,1.0169491525423728,2.8
129500.0,3.4844,46.0,1029.0,567.0,211.0,37.74,-122.16,4.876777251184834,0.8578199052132701,2.6872037914691944
143400.0,4.1458,52.0,771.0,355.0,144.0,37.74,-122.16,5.354166666666667,1.0208333333333333,2.4652777777777777
98200.0,2.625,47.0,824.0,533.0,166.0,37.74,-122.16,4.963855421686747,1.3433734939759037,3.210843373493976
103100.0,2.0227,44.0,1097.0,609.0,215.0,37.74,-122.16,5.102325581395349,1.1116279069767443,2.832558139534884
276800.0,3.3333,49.0,1283.0,576.0,236.0,37.9,-122.29,5.436440677966102,1.0084745762711864,2.440677966101695
270900.0,5.338,52.0,1604.0,594.0,286.0,37.9,-122.29,5.608391608391608,0.9195804195804196,2.076923076923077
246200.0,3.4732,52.0,2248.0,870.0,377.0,37.89,-122.29,5.962864721485412,1.1193633952254642,2.3076923076923075
224200.0,3.5125,38.0,2263.0,1027.0,509.0,37.9,-122.3,4.445972495088409,1.0255402750491158,2.017681728880157
229100.0,3.1375,52.0,1571.0,693.0,326.0,37.89,-122.29,4.819018404907975,1.0705521472392638,2.125766871165644
211600.0,2.8036,46.0,1520.0,815.0,375.0,37.89,-122.3,4.053333333333334,1.072,2.1733333333333333
256100.0,4.5824,15.0,5083.0,2420.0,1146.0,37.9,-122.3,4.43542757417103,1.057591623036649,2.1116928446771377
206300.0,3.0208,36.0,1077.0,518.0,276.0,37.89,-122.3,3.902173913043478,1.0615942028985508,1.8768115942028984
221300.0,4.0875,52.0,1248.0,620.0,275.0,37.89,-122.3,4.538181818181818,1.029090909090909,2.2545454545454544
207400.0,4.5268,42.0,1342.0,551.0,266.0,37.89,-122.33,5.045112781954887,1.093984962406015,2.0714285714285716
350000.0,1.7375,37.0,3061.0,2556.0,924.0,37.88,-122.34,3.3127705627705626,1.0064935064935066,2.7662337662337664
218200.0,3.1795,52.0,3171.0,1498.0,696.0,37.89,-122.29,4.556034482758621,1.0028735632183907,2.1522988505747125
216700.0,3.8672,50.0,1211.0,523.0,227.0,37.88,-122.29,5.334801762114537,1.1497797356828194,2.303964757709251
270600.0,5.1675,52.0,979.0,374.0,153.0,37.89,-122.29,6.398692810457517,1.1437908496732025,2.4444444444444446
261400.0,5.1696,52.0,2269.0,1004.0,371.0,37.89,-122.29,6.115902964959568,1.0242587601078168,2.706199460916442
261300.0,4.2614,52.0,1844.0,769.0,334.0,37.88,-122.28,5.520958083832335,0.9940119760479041,2.302395209580838
232200.0,5.0551,52.0,2178.0,940.0,423.0,37.89,-122.29,5.148936170212766,0.9952718676122931,2.2222222222222223
375400.0,5.6228,42.0,1650.0,645.0,256.0,37.9,-122.27,6.4453125,1.0703125,2.51953125
357300.0,7.8864,52.0,1927.0,705.0,288.0,37.9,-122.26,6.690972222222222,0.96875,2.4479166666666665
374400.0,7.955599999999999,52.0,2079.0,684.0,275.0,37.9,-122.27,7.56,0.9927272727272727,2.4872727272727273
358800.0,6.174,52.0,1803.0,572.0,236.0,37.9,-122.27,7.639830508474576,1.0169491525423728,2.4237288135593222
417500.0,6.9414,52.0,2041.0,671.0,253.0,37.9,-122.27,8.067193675889328,1.0671936758893281,2.652173913043478
430500.0,8.8342,52.0,3046.0,975.0,365.0,37.89,-122.27,8.345205479452055,1.021917808219178,2.671232876712329
362900.0,7.1754,52.0,2318.0,779.0,312.0,37.9,-122.28,7.42948717948718,1.0512820512820513,2.496794871794872
397000.0,10.0825,52.0,2003.0,658.0,244.0,37.9,-122.28,8.209016393442623,1.0245901639344261,2.69672131147541
346800.0,4.9083,52.0,2261.0,819.0,335.0,37.9,-122.28,6.749253731343283,0.9791044776119403,2.444776119402985
327100.0,5.7912,52.0,1225.0,412.0,168.0,37.89,-122.28,7.291666666666667,1.005952380952381,2.4523809523809526
290100.0,4.5893,52.0,2315.0,835.0,369.0,37.89,-122.28,6.273712737127371,1.1056910569105691,2.2628726287262872
292000.0,5.4171,52.0,2070.0,722.0,306.0,37.89,-122.28,6.764705882352941,1.0751633986928104,2.3594771241830066
270900.0,4.125,52.0,2616.0,1085.0,487.0,37.89,-122.28,5.371663244353183,0.971252566735113,2.2279260780287475
371100.0,7.266,52.0,2640.0,973.0,355.0,37.89,-122.27,7.436619718309859,1.0309859154929577,2.740845070422535
335600.0,5.3989,52.0,1978.0,723.0,272.0,37.89,-122.27,7.272058823529412,1.0772058823529411,2.6580882352941178
371300.0,7.833599999999999,37.0,2220.0,903.0,362.0,37.9,-122.26,6.132596685082873,0.925414364640884,2.494475138121547
344000.0,6.1593,41.0,1125.0,356.0,181.0,37.89,-122.25,6.2154696132596685,1.0773480662983426,1.9668508287292819
342200.0,6.381,52.0,3078.0,1005.0,462.0,37.89,-122.26,6.662337662337662,1.0692640692640694,2.175324675324675
